Year,Date,DOY,Tree_ID,Ypd,Ymd
2013,2013-03-20,79,P010,-2.45,-2.81
2013,2013-03-20,79,P011,-2.59,-3.37
2013,2013-03-20,79,P013,-2.5,-2.6
2013,2013-03-20,79,P014,-2.57,-2.95
2013,2013-03-20,79,P015,-2.85,-3.1
2013,2013-03-20,79,P016,-2.65,-2.82
2013,2013-03-20,79,P017,-2.24,-2.58
2013,2013-03-20,79,P018,-2.3,-2
2013,2013-03-20,79,P020,-2.29,-2.82
2013,2013-03-20,79,P021,-2.14,-2.7
2013,2013-03-20,79,P022,-1.55,-2.95
2013,2013-03-20,79,P023,-1.8,-2.75
2013,2013-03-20,79,P024,-2.31,-2.55
2013,2013-03-20,79,P025,-2.55,-2.8
2013,2013-03-20,79,P026,-2.51,-3.1
2013,2013-03-20,79,P027,-1.49,-3.25
2013,2013-03-20,79,P028,-2.16,-2.85
2013,2013-03-20,79,P029,-2.29,-2.65
2013,2013-03-20,79,P030,-1.9,-2.7
2013,2013-03-20,79,P031,-2.47,-3.3
2013,2013-03-20,79,P032,-2.07,-3
2013,2013-03-20,79,J101,-0.93,-1.88
2013,2013-03-20,79,J102,-1.03,-2
2013,2013-03-20,79,J103,-2.95,-3.33
2013,2013-03-20,79,J104,-2.03,-3.15
2013,2013-03-20,79,J105,-2.8,-4.45
2013,2013-03-20,79,J106,-1.95,-3.03
2013,2013-03-20,79,J107,-3.27,-3.45
2013,2013-03-20,79,J108,-3.65,-4.33
2013,2013-03-20,79,J109,-6.7,NA
2013,2013-03-20,79,J110,-1.8,-2.45
2013,2013-03-20,79,J111,-2.5,-3.08
2013,2013-03-20,79,J112,-2.95,-3.28
2013,2013-03-20,79,J113,-2.35,-2.83
2013,2013-03-20,79,J114,-2.8,-3.45
2013,2013-03-20,79,J115,-2.98,-3.8
2013,2013-03-20,79,J116,-1.53,-2.3
2013,2013-03-20,79,J117,-1.28,-2.63
2013,2013-03-20,79,J118,-1.83,-2.85
2013,2013-03-20,79,J119,-1.25,-3
2013,2013-03-20,79,J120,-1.35,-1.85
2013,2013-03-20,79,J121,-2.75,-2.05
2013,2013-03-20,79,J122,-1.08,-2.15
2013,2013-03-20,79,J123,-1.63,-2.45
2013,2013-03-20,79,J124,-1.58,-1.95
2013,2013-03-20,79,J125,-1.53,-2.8
2013,2013-03-20,79,J126,-1.98,-2.45
2013,2013-03-20,79,J127,-1.78,-2.4
2013,2013-03-20,79,J128,-2.1,-2.35
2013,2013-03-20,79,J129,-2.5,-3.35
2013,2013-03-20,79,J130,-0.88,-1.8
2013,2013-03-20,79,J131,-1.51,-2.18
2013,2013-03-20,79,Jnate,-1.17,-2.13
2013,2013-04-24,114,P001,-2.1,-2.87
2013,2013-04-24,114,P002,-2.03,-2.39
2013,2013-04-24,114,P003,-2.73,-3.53
2013,2013-04-24,114,P004,-2.45,-2.54
2013,2013-04-24,114,P005,-3.9,-2.92
2013,2013-04-24,114,P006,-2.3,-2.99
2013,2013-04-24,114,P007,-2.28,-3.18
2013,2013-04-24,114,P008,-2.7,-3.42
2013,2013-04-24,114,P009,-2.28,-3.01
2013,2013-04-24,114,P010,-2.38,-3.2
2013,2013-04-24,114,P011,-2.5,-2.89
2013,2013-04-24,114,P013,-2.15,-2.76
2013,2013-04-24,114,P014,-3.15,-2.79
2013,2013-04-24,114,P015,-2.5,-2.84
2013,2013-04-24,114,P016,-2.78,-3.15
2013,2013-04-24,114,P017,-2.15,-2.38
2013,2013-04-24,114,P018,-2.3,-2.57
2013,2013-04-24,114,P020,-2.9,-3.07
2013,2013-04-24,114,P021,-2,-2.83
2013,2013-04-24,114,P022,-1.88,-2.44
2013,2013-04-24,114,P023,-2.25,-2.75
2013,2013-04-24,114,P024,-2.38,-2.88
2013,2013-04-24,114,P025,-2.25,-2.89
2013,2013-04-24,114,P026,-2.23,-2.78
2013,2013-04-24,114,P027,-2.38,-3.25
2013,2013-04-24,114,P028,-2.25,-2.63
2013,2013-04-24,114,P029,-2.3,-2.69
2013,2013-04-24,114,P030,-2.48,-2.78
2013,2013-04-24,114,P031,-2.33,-2.87
2013,2013-04-24,114,P032,-2.7,-2.94
2013,2013-04-24,114,J101,-0.95,-1.95
2013,2013-04-24,114,J102,-1.45,-2.45
2013,2013-04-24,114,J103,-3.58,-4.23
2013,2013-04-24,114,J104,-2.35,-2.98
2013,2013-04-24,114,J105,-2.9,-4.43
2013,2013-04-24,114,J106,-2.2,-3.18
2013,2013-04-24,114,J107,-3.08,-3.29
2013,2013-04-24,114,J108,-3.6,-4.34
2013,2013-04-24,114,J110,-1.68,-2.48
2013,2013-04-24,114,J111,-2.4,-3.73
2013,2013-04-24,114,J112,-2.65,-3.48
2013,2013-04-24,114,J113,-2.33,-3.33
2013,2013-04-24,114,J114,-3.4,-3.78
2013,2013-04-24,114,J115,-3.43,-3.99
2013,2013-04-24,114,J116,-2.65,-3.08
2013,2013-04-24,114,J117,-2.25,-3.14
2013,2013-04-24,114,J118,-2.9,-2.73
2013,2013-04-24,114,J119,-2.75,-3.23
2013,2013-04-24,114,J120,-1.9,-2.9
2013,2013-04-24,114,J121,-2.63,-4.13
2013,2013-04-24,114,J122,-1.33,-2.6
2013,2013-04-24,114,J123,-1.85,-3.1
2013,2013-04-24,114,J124,-1.75,-2.78
2013,2013-04-24,114,J125,-2.25,-3.5
2013,2013-04-24,114,J126,-2.45,-3.28
2013,2013-04-24,114,J127,-2.4,-3.77
2013,2013-04-24,114,J128,-2.23,-2.93
2013,2013-04-24,114,J129,-2.2,-3.33
2013,2013-04-24,114,J130,-1.48,-2.53
2013,2013-04-24,114,J131,-1.65,-2.85
2013,2013-04-24,114,Jnate,-1.78,-2.65
2013,2013-05-22,142,P001,-2.02,-2.06
2013,2013-05-22,142,P002,-1.72,-2.02
2013,2013-05-22,142,P003,-2.24,-2.77
2013,2013-05-22,142,P004,-2.54,-2.52
2013,2013-05-22,142,P005,-2.6,-2.81
2013,2013-05-22,142,P006,-2.35,-2.53
2013,2013-05-22,142,P007,-2.63,-2.57
2013,2013-05-22,142,P008,-2.62,-2.54
2013,2013-05-22,142,P009,-2.71,-2.69
2013,2013-05-22,142,P010,-2.64,-2.31
2013,2013-05-22,142,P011,-2.5,-2.45
2013,2013-05-22,142,P013,-2.33,-2.39
2013,2013-05-22,142,P014,-2.43,-2.55
2013,2013-05-22,142,P015,-2.98,-2.36
2013,2013-05-22,142,P016,-2.47,-2.28
2013,2013-05-22,142,P017,-2.29,-2.47
2013,2013-05-22,142,P018,-2.47,-2.7
2013,2013-05-22,142,P020,-2.78,-2.41
2013,2013-05-22,142,P021,-2.47,-2.43
2013,2013-05-22,142,P022,-2.37,-2.22
2013,2013-05-22,142,P023,-2.33,-2.28
2013,2013-05-22,142,P024,-2.51,-2.88
2013,2013-05-22,142,P025,-2.67,-2.36
2013,2013-05-22,142,P026,-2.73,-2.34
2013,2013-05-22,142,P027,-1.98,-2.16
2013,2013-05-22,142,P028,-2.34,-2.33
2013,2013-05-22,142,P029,-2.36,-2.29
2013,2013-05-22,142,P030,-2.39,-2.2
2013,2013-05-22,142,P031,-2.24,-2.25
2013,2013-05-22,142,P032,-2.21,-2.35
2013,2013-05-22,142,J101,-2,-3.9
2013,2013-05-22,142,J102,-3.4,-4.28
2013,2013-05-22,142,J103,-5.13,-5.4
2013,2013-05-22,142,J104,-4.4,-4.88
2013,2013-05-22,142,J105,-5.43,-4.95
2013,2013-05-22,142,J106,-5.03,-5.35
2013,2013-05-22,142,J107,-4.48,-4.7
2013,2013-05-22,142,J108,-5.58,-5.55
2013,2013-05-22,142,J110,-4.48,-4.88
2013,2013-05-22,142,J111,-4.78,-5.38
2013,2013-05-22,142,J112,-5.83,-4.73
2013,2013-05-22,142,J113,-5.18,-5.4
2013,2013-05-22,142,J114,-5.18,-5.03
2013,2013-05-22,142,J115,-5.1,-5.2
2013,2013-05-22,142,J116,-4.18,-4.93
2013,2013-05-22,142,J117,-4.35,-4.6
2013,2013-05-22,142,J118,-4.08,-4.48
2013,2013-05-22,142,J119,-4.38,-4.58
2013,2013-05-22,142,J120,-4.13,-4.68
2013,2013-05-22,142,J121,-4.08,-4.6
2013,2013-05-22,142,J122,-3.53,-4.33
2013,2013-05-22,142,J123,-4.28,-4.7
2013,2013-05-22,142,J124,-4.28,-4.8
2013,2013-05-22,142,J125,-4.55,-4.85
2013,2013-05-22,142,J126,-4.18,-5
2013,2013-05-22,142,J127,-4.25,-4.8
2013,2013-05-22,142,J128,-3.85,-4.53
2013,2013-05-22,142,J129,-4.48,-4.98
2013,2013-05-22,142,J130,-4.28,-4.6
2013,2013-05-22,142,J131,-4.18,-4.85
2013,2013-05-22,142,Jnate,-4.5,-4.88
2013,2013-06-20,171,P001,-1.98,-2.1
2013,2013-06-20,171,P002,-1.86,-1.88
2013,2013-06-20,171,P003,-2.23,-2.25
2013,2013-06-20,171,P004,-2.34,-2.58
2013,2013-06-20,171,P005,-2.5,-2.9
2013,2013-06-20,171,P006,-1.78,-3.16
2013,2013-06-20,171,P007,-2.42,-2.53
2013,2013-06-20,171,P008,-2.83,-2.93
2013,2013-06-20,171,P009,-3.27,-3.89
2013,2013-06-20,171,P010,-1.95,-2.18
2013,2013-06-20,171,P011,-2.37,-2.13
2013,2013-06-20,171,P013,-3.04,-2.88
2013,2013-06-20,171,P014,-2.65,-2.8
2013,2013-06-20,171,P015,-4.04,-3.35
2013,2013-06-20,171,P016,-2.54,-2.88
2013,2013-06-20,171,P017,-2.4,-2.55
2013,2013-06-20,171,P018,-2.47,-2.55
2013,2013-06-20,171,P020,-2.7,-2.59
2013,2013-06-20,171,P021,-2.39,-2.5
2013,2013-06-20,171,P022,-2.12,-2.25
2013,2013-06-20,171,P023,-2.03,-2.08
2013,2013-06-20,171,P024,-2.94,-3.15
2013,2013-06-20,171,P025,-2.39,-2.6
2013,2013-06-20,171,P026,-2.88,-2.93
2013,2013-06-20,171,P027,-2.04,-2.1
2013,2013-06-20,171,P028,-2.13,-2.38
2013,2013-06-20,171,P029,-2.93,-2.6
2013,2013-06-20,171,P030,-2.27,-2.48
2013,2013-06-20,171,P031,-2.16,-2.55
2013,2013-06-20,171,P032,-2.04,-2.25
2013,2013-06-20,171,J101,-3.68,-4.3
2013,2013-06-20,171,J102,-4.78,-5.38
2013,2013-06-20,171,J103,-6.62,-6.1
2013,2013-06-20,171,J104,-5.46,-6.43
2013,2013-06-20,171,J105,-7.27,-9.15
2013,2013-06-20,171,J106,-6.75,-6.45
2013,2013-06-20,171,J107,-6.79,-6.01
2013,2013-06-20,171,J108,-6.32,-6.33
2013,2013-06-20,171,J110,-5.81,-6.2
2013,2013-06-20,171,J111,-5.99,-4.85
2013,2013-06-20,171,J112,-9.13,-7.3
2013,2013-06-20,171,J113,-6.28,-6.35
2013,2013-06-20,171,J114,-6.27,-6.35
2013,2013-06-20,171,J115,-6.53,-6.95
2013,2013-06-20,171,J116,-6.16,-6.4
2013,2013-06-20,171,J117,-5.62,-6.25
2013,2013-06-20,171,J118,-5.38,-5.3
2013,2013-06-20,171,J119,-6.03,-5.9
2013,2013-06-20,171,J120,-5.36,-5.6
2013,2013-06-20,171,J121,-5.18,-9.6
2013,2013-06-20,171,J122,-5.15,-5.9
2013,2013-06-20,171,J123,-8.06,-5.6
2013,2013-06-20,171,J124,-5.83,-5.9
2013,2013-06-20,171,J125,-5.95,-6.2
2013,2013-06-20,171,J126,-4.79,-7.73
2013,2013-06-20,171,J127,-4.98,-4.65
2013,2013-06-20,171,J128,-4.08,-4.15
2013,2013-06-20,171,J129,-4.28,-4.9
2013,2013-06-20,171,J130,-5.36,-5.75
2013,2013-06-20,171,J131,-5.63,-5.7
2013,2013-06-20,171,Jnate,-6.54,-6.1
2013,2013-07-23,204,P001,-1.33,-2.25
2013,2013-07-23,204,P002,-1.4,-2.25
2013,2013-07-23,204,P003,-1.65,-1.84
2013,2013-07-23,204,P004,-1.99,-2.3
2013,2013-07-23,204,P005,-1.4,-2.31
2013,2013-07-23,204,P006,-1.49,-2.01
2013,2013-07-23,204,P007,-1.94,-2.02
2013,2013-07-23,204,P008,-2.06,-2.34
2013,2013-07-23,204,P009,-2.6,-2.34
2013,2013-07-23,204,P010,-1.79,-1.85
2013,2013-07-23,204,P011,-1.66,-2
2013,2013-07-23,204,P013,-1.86,-2.14
2013,2013-07-23,204,P014,-1.77,-1.95
2013,2013-07-23,204,P015,-3.14,-3.2
2013,2013-07-23,204,P016,-2.48,-2.02
2013,2013-07-23,204,P017,-1.48,-1.9
2013,2013-07-23,204,P018,-1.78,-1.98
2013,2013-07-23,204,P020,-1.41,-2.13
2013,2013-07-23,204,P021,-1.49,-1.91
2013,2013-07-23,204,P022,-1.37,-2.15
2013,2013-07-23,204,P023,-1.35,-2.23
2013,2013-07-23,204,P024,-1.54,-2.17
2013,2013-07-23,204,P025,-1.41,-2.05
2013,2013-07-23,204,P026,-1.95,-1.88
2013,2013-07-23,204,P027,-1.91,-1.8
2013,2013-07-23,204,P028,-1.61,-1.84
2013,2013-07-23,204,P029,-1.75,-1.89
2013,2013-07-23,204,P030,-1.68,-2.02
2013,2013-07-23,204,P031,-1.25,-1.98
2013,2013-07-23,204,P032,-1.26,-2.05
2013,2013-07-23,204,J101,-1.33,-3.05
2013,2013-07-23,204,J102,-2.35,-3.68
2013,2013-07-23,204,J103,-4.1,-4.4
2013,2013-07-23,204,J104,-2.17,-3.6
2013,2013-07-23,204,J105,-4.63,-4.93
2013,2013-07-23,204,J106,-3.75,-4.35
2013,2013-07-23,204,J107,-3.85,-4.08
2013,2013-07-23,204,J108,-2.86,-3.8
2013,2013-07-23,204,J110,-3.59,-3.5
2013,2013-07-23,204,J111,-4.89,-5.1
2013,2013-07-23,204,J112,-5.28,-5.71
2013,2013-07-23,204,J113,-5.25,-5.25
2013,2013-07-23,204,J114,-3.53,-3.8
2013,2013-07-23,204,J115,-3.95,-4.05
2013,2013-07-23,204,J116,-3.87,-4.2
2013,2013-07-23,204,J117,-2.65,-3.79
2013,2013-07-23,204,J118,-2.21,-3.03
2013,2013-07-23,204,J119,-2.65,-3.3
2013,2013-07-23,204,J120,-2.13,-2.85
2013,2013-07-23,204,J121,-5.85,-3.7
2013,2013-07-23,204,J122,-2.75,-2.23
2013,2013-07-23,204,J123,-2.9,-4
2013,2013-07-23,204,J124,-2.03,-3.1
2013,2013-07-23,204,J125,-2.23,-3.5
2013,2013-07-23,204,J126,-1.55,-3.6
2013,2013-07-23,204,J127,-1.35,-2.65
2013,2013-07-23,204,J128,-1.4,-2.6
2013,2013-07-23,204,J129,-1.53,-2.85
2013,2013-07-23,204,J130,-1.74,-2.85
2013,2013-07-23,204,J131,-2.33,-3
2013,2013-07-23,204,Jnate,-2.38,-3.45
2013,2013-08-14,226,P001,-1.02,-2.25
2013,2013-08-14,226,P002,-1.07,-1.75
2013,2013-08-14,226,P003,-1.61,-2.91
2013,2013-08-14,226,P004,-1.53,-2.84
2013,2013-08-14,226,P005,-1.32,-2.4
2013,2013-08-14,226,P006,-1.26,-2.28
2013,2013-08-14,226,P007,-1.65,-2.37
2013,2013-08-14,226,P008,-2.71,-3.46
2013,2013-08-14,226,P009,-1.9,-1.88
2013,2013-08-14,226,P010,-1.87,-1.87
2013,2013-08-14,226,P011,-1.63,-2.3
2013,2013-08-14,226,P013,-1.76,-2.45
2013,2013-08-14,226,P014,-1.96,-2.8
2013,2013-08-14,226,P015,-2.18,-2.29
2013,2013-08-14,226,P016,-1.27,-2.02
2013,2013-08-14,226,P017,-1.41,-2.47
2013,2013-08-14,226,P018,-2.71,-1.98
2013,2013-08-14,226,P020,-1.08,-2.58
2013,2013-08-14,226,P021,-1.11,-3.21
2013,2013-08-14,226,P022,-0.89,-2.44
2013,2013-08-14,226,P023,-1.04,-2.44
2013,2013-08-14,226,P024,-1.21,-2.26
2013,2013-08-14,226,P025,-1.14,-2.58
2013,2013-08-14,226,P026,-1.2,-2.13
2013,2013-08-14,226,P027,-1.08,-2.05
2013,2013-08-14,226,P028,-1.24,-2
2013,2013-08-14,226,P029,-1.2,-2.54
2013,2013-08-14,226,P030,-1.31,-2.51
2013,2013-08-14,226,P031,-1.13,-1.79
2013,2013-08-14,226,P032,-0.95,-2.49
2013,2013-08-14,226,J101,-1.01,-2.44
2013,2013-08-14,226,J102,-1.56,-2.57
2013,2013-08-14,226,J103,-2.17,-3.36
2013,2013-08-14,226,J104,-1.51,-2.76
2013,2013-08-14,226,J105,-2.03,-3.28
2013,2013-08-14,226,J106,-1.72,-2.84
2013,2013-08-14,226,J107,-2.64,-3.11
2013,2013-08-14,226,J108,-2.04,-3
2013,2013-08-14,226,J110,-2.39,-2.9
2013,2013-08-14,226,J111,-2.68,-3.23
2013,2013-08-14,226,J112,-2.73,-3.13
2013,2013-08-14,226,J113,-2.28,-3.3
2013,2013-08-14,226,J114,-1.57,-2.75
2013,2013-08-14,226,J115,-1.7,-3.14
2013,2013-08-14,226,J116,-2.28,-3.5
2013,2013-08-14,226,J117,-1.76,-2.92
2013,2013-08-14,226,J118,-1.46,-2.83
2013,2013-08-14,226,J119,-1.88,-2.65
2013,2013-08-14,226,J120,-1.46,-2.61
2013,2013-08-14,226,J121,-6.29,-3.7
2013,2013-08-14,226,J122,-1.36,-2.67
2013,2013-08-14,226,J123,-1.38,-2.59
2013,2013-08-14,226,J124,-1.35,-2.46
2013,2013-08-14,226,J125,-1.6,-2.74
2013,2013-08-14,226,J126,-1.33,-2.17
2013,2013-08-14,226,J127,-1.19,-2.2
2013,2013-08-14,226,J128,-1.32,-2.02
2013,2013-08-14,226,J129,-1.31,-2.46
2013,2013-08-14,226,J130,-1.04,-2.07
2013,2013-08-14,226,J131,-1.29,-2.57
2013,2013-08-14,226,Jnate,-1.39,-2.76
2013,2013-09-18,261,P001,-0.95,-2.05
2013,2013-09-18,261,P002,-0.6,-2.05
2013,2013-09-18,261,P003,-0.99,-2.6
2013,2013-09-18,261,P004,-1.27,-2.18
2013,2013-09-18,261,P005,-1.36,-2.3
2013,2013-09-18,261,P006,-1.51,-1.53
2013,2013-09-18,261,P007,-0.93,-2.35
2013,2013-09-18,261,P008,-1.05,-2
2013,2013-09-18,261,P009,-0.99,-2.25
2013,2013-09-18,261,P010,-0.82,-2.15
2013,2013-09-18,261,P011,-0.81,-2.1
2013,2013-09-18,261,P013,-1.34,-2.1
2013,2013-09-18,261,P014,-0.87,-2.45
2013,2013-09-18,261,P015,-1.01,-2.3
2013,2013-09-18,261,P016,-1.12,-2.2
2013,2013-09-18,261,P017,-1.48,-2.2
2013,2013-09-18,261,P018,-1.21,-1.8
2013,2013-09-18,261,P020,-0.8,-2.13
2013,2013-09-18,261,P021,-0.99,-2.3
2013,2013-09-18,261,P022,-1.07,-1.95
2013,2013-09-18,261,P023,-0.7,-2.23
2013,2013-09-18,261,P024,-0.83,-2.23
2013,2013-09-18,261,P025,-1.86,-2.27
2013,2013-09-18,261,P026,-0.97,-2.25
2013,2013-09-18,261,P027,-0.94,-2.05
2013,2013-09-18,261,P028,-1.03,-2.05
2013,2013-09-18,261,P029,-1.21,-2.3
2013,2013-09-18,261,P030,-0.77,-2.15
2013,2013-09-18,261,P031,-0.88,-2.05
2013,2013-09-18,261,P032,-1.24,-2.1
2013,2013-09-18,261,J101,-0.5,-1.72
2013,2013-09-18,261,J102,-0.67,-1.7
2013,2013-09-18,261,J103,-0.91,-1.82
2013,2013-09-18,261,J104,-0.94,-1.87
2013,2013-09-18,261,J105,-2.34,-2.3
2013,2013-09-18,261,J106,-0.88,-1.6
2013,2013-09-18,261,J107,-1.41,-2.17
2013,2013-09-18,261,J108,-1.28,-2.26
2013,2013-09-18,261,J110,-1.08,NA
2013,2013-09-18,261,J111,-1.18,-1.8
2013,2013-09-18,261,J112,-1.56,-1.94
2013,2013-09-18,261,J113,-1.35,-1.59
2013,2013-09-18,261,J114,-0.87,-2.05
2013,2013-09-18,261,J115,-1.22,-2.25
2013,2013-09-18,261,J116,-1.55,-1.56
2013,2013-09-18,261,J117,-1.46,-2.27
2013,2013-09-18,261,J118,-1.4,-1.83
2013,2013-09-18,261,J119,-1.15,-1.61
2013,2013-09-18,261,J120,-1.03,-1.1
2013,2013-09-18,261,J121,-2.55,-2.74
2013,2013-09-18,261,J122,-1.05,-1.61
2013,2013-09-18,261,J123,-1.25,-1.3
2013,2013-09-18,261,J124,-1.24,-1.59
2013,2013-09-18,261,J125,-0.84,-2.04
2013,2013-09-18,261,J126,-0.81,-1.6
2013,2013-09-18,261,J127,-1.2,-1.68
2013,2013-09-18,261,J128,-0.8,-1.64
2013,2013-09-18,261,J129,-0.95,-1.56
2013,2013-09-18,261,J130,-0.72,-1.19
2013,2013-09-18,261,J131,-1.03,-1.56
2013,2013-09-18,261,Jnate,-1.11,-1.77
2013,2013-10-23,296,P001,-0.88,-2.14
2013,2013-10-23,296,P002,-1.1,-1.7
2013,2013-10-23,296,P003,-1.19,-2.28
2013,2013-10-23,296,P004,-1.4,-2.22
2013,2013-10-23,296,P005,-1.05,-2.18
2013,2013-10-23,296,P006,-1.11,-2.16
2013,2013-10-23,296,P007,-0.76,-2.31
2013,2013-10-23,296,P008,-0.95,-2.63
2013,2013-10-23,296,P009,-0.99,-2.21
2013,2013-10-23,296,P010,-1.23,-2.18
2013,2013-10-23,296,P011,-1.8,-2.37
2013,2013-10-23,296,P013,-1.52,-2.4
2013,2013-10-23,296,P014,-1.12,-1.86
2013,2013-10-23,296,P015,-1.18,-2.4
2013,2013-10-23,296,P016,-1,-2.09
2013,2013-10-23,296,P017,-0.91,-2.16
2013,2013-10-23,296,P018,-0.85,-2.25
2013,2013-10-23,296,P020,-1.37,-2.61
2013,2013-10-23,296,P021,-0.8,-1.84
2013,2013-10-23,296,P022,-0.98,-2.06
2013,2013-10-23,296,P023,-1.3,-2.44
2013,2013-10-23,296,P024,-1.04,-2.1
2013,2013-10-23,296,P025,-0.84,-2.47
2013,2013-10-23,296,P026,-0.88,-2.39
2013,2013-10-23,296,P027,-1.02,-2.15
2013,2013-10-23,296,P028,-1.22,-2.29
2013,2013-10-23,296,P029,-1.04,-2.24
2013,2013-10-23,296,P030,-0.88,-2.2
2013,2013-10-23,296,P031,-0.93,-1.97
2013,2013-10-23,296,P032,-1.23,-2.26
2013,2013-10-23,296,J101,-1.05,-2
2013,2013-10-23,296,J102,-1.05,-2.25
2013,2013-10-23,296,J103,-1.3,-2.43
2013,2013-10-23,296,J104,-1.25,-2.4
2013,2013-10-23,296,J105,-1.65,-2.4
2013,2013-10-23,296,J106,-1,-2
2013,2013-10-23,296,J107,-1.15,-1.68
2013,2013-10-23,296,J108,-1.2,-2.38
2013,2013-10-23,296,J110,-1.25,-1.89
2013,2013-10-23,296,J111,-1.5,-1.48
2013,2013-10-23,296,J112,-1.6,-1.75
2013,2013-10-23,296,J113,-1.6,-2.08
2013,2013-10-23,296,J114,-1.5,-2.23
2013,2013-10-23,296,J115,-1.3,-2.38
2013,2013-10-23,296,J116,-1.1,-1.68
2013,2013-10-23,296,J117,-1.6,-2.13
2013,2013-10-23,296,J118,-0.9,-2.27
2013,2013-10-23,296,J119,-1,-2.06
2013,2013-10-23,296,J120,-1.7,-2.08
2013,2013-10-23,296,J121,-1.15,-2.2
2013,2013-10-23,296,J122,-1.15,-2.1
2013,2013-10-23,296,J123,-1,-2.06
2013,2013-10-23,296,J124,-1.15,-2.26
2013,2013-10-23,296,J125,-1.15,-2.15
2013,2013-10-23,296,J126,-1.35,-2.55
2013,2013-10-23,296,J127,-1.6,-2.54
2013,2013-10-23,296,J128,-1.25,-2.08
2013,2013-10-23,296,J129,-1.3,-2.2
2013,2013-10-23,296,J130,-1.1,-1.75
2013,2013-10-23,296,J131,-1.05,-1.93
2013,2013-10-23,296,Jnate,-2.25,-2.05
2014,2014-01-29,29,P001,-1.21,-1.75
2014,2014-01-29,29,P002,-0.99,-3.61
2014,2014-01-29,29,P003,-1.97,-3.82
2014,2014-01-29,29,P004,-1.53,-1.73
2014,2014-01-29,29,P005,-1.2,-1.55
2014,2014-01-29,29,P006,-1.06,-1.35
2014,2014-01-29,29,P007,-2.44,-2.7
2014,2014-01-29,29,P008,-2.86,-2.52
2014,2014-01-29,29,P009,-1.17,-1.58
2014,2014-01-29,29,P010,-1.43,-1.59
2014,2014-01-29,29,P011,-1.3,-1.59
2014,2014-01-29,29,P013,-2.61,-1.51
2014,2014-01-29,29,P014,-1.38,-1.63
2014,2014-01-29,29,P015,-1.29,-1.3
2014,2014-01-29,29,P016,-2.9,-3.08
2014,2014-01-29,29,P017,-2.68,-4
2014,2014-01-29,29,P018,-1.65,-2.35
2014,2014-01-29,29,P020,-1.6,-1.75
2014,2014-01-29,29,P021,-2.25,-2.3
2014,2014-01-29,29,P022,-1.4,-1.7
2014,2014-01-29,29,P023,-1.31,-1.81
2014,2014-01-29,29,P024,-1.5,-1.71
2014,2014-01-29,29,P025,-2.01,-2.53
2014,2014-01-29,29,P026,-1.69,-2.4
2014,2014-01-29,29,P027,-1.47,-1.83
2014,2014-01-29,29,P028,-1.54,-1.47
2014,2014-01-29,29,P029,-2.62,-2.74
2014,2014-01-29,29,P030,-1.76,-1.73
2014,2014-01-29,29,P031,-1.77,-1.45
2014,2014-01-29,29,P032,-2,-2
2014,2014-01-29,29,J101,-1.53,-1.59
2014,2014-01-29,29,J102,-2.03,-1.7
2014,2014-01-29,29,J103,-1.77,-1.73
2014,2014-01-29,29,J104,-1.38,-1.82
2014,2014-01-29,29,J105,-10.15,-4
2014,2014-01-29,29,J106,-1.4,-1.55
2014,2014-01-29,29,J107,-2.05,-2.27
2014,2014-01-29,29,J108,-2.1,-2.64
2014,2014-01-29,29,J110,-1.95,-1.59
2014,2014-01-29,29,J111,-1.74,-2.9
2014,2014-01-29,29,J112,-1.45,-1.65
2014,2014-01-29,29,J113,-2.7,-1.64
2014,2014-01-29,29,J114,-2.4,-2.02
2014,2014-01-29,29,J115,-1.33,-2.51
2014,2014-01-29,29,J116,-1.75,-1.81
2014,2014-01-29,29,J117,NA,-2.07
2014,2014-01-29,29,J118,-2.53,-2.06
2014,2014-01-29,29,J119,-2.05,-1.66
2014,2014-01-29,29,J120,-1.65,-1.6
2014,2014-01-29,29,J121,-3.03,-2.86
2014,2014-01-29,29,J122,-1.95,-1.84
2014,2014-01-29,29,J123,-1.77,-1.86
2014,2014-01-29,29,J124,-2.3,-1.84
2014,2014-01-29,29,J125,-2.98,-2.3
2014,2014-01-29,29,J126,-3.98,-3.42
2014,2014-01-29,29,J127,-3.25,-0.49
2014,2014-01-29,29,J128,-2.43,-1.52
2014,2014-01-29,29,J129,-2.08,-1.97
2014,2014-01-29,29,J130,-1.93,-1.76
2014,2014-01-29,29,J131,-2.33,-1.46
2014,2014-01-29,29,Jnate,-4.78,-4.02
2014,2014-02-25,56,P001,-0.99,-2.18
2014,2014-02-25,56,P002,-0.9,-1.98
2014,2014-02-25,56,P003,-2.18,-3.19
2014,2014-02-25,56,P004,-1.5,-2.88
2014,2014-02-25,56,P005,-1.25,-2.72
2014,2014-02-25,56,P006,-1.85,-2.54
2014,2014-02-25,56,P007,-1.65,-3.22
2014,2014-02-25,56,P008,-1.83,-3.25
2014,2014-02-25,56,P009,-1.34,-2.88
2014,2014-02-25,56,P010,-1.02,-2.08
2014,2014-02-25,56,P011,-1.25,-2.44
2014,2014-02-25,56,P013,-1.33,-2.86
2014,2014-02-25,56,P014,-1.27,-2.48
2014,2014-02-25,56,P015,-1.47,-3.14
2014,2014-02-25,56,P016,-1.15,-2.96
2014,2014-02-25,56,P017,-1.4,-2.65
2014,2014-02-25,56,P018,-1.61,-2.59
2014,2014-02-25,56,P020,-1.1,-2.86
2014,2014-02-25,56,P021,-1.55,-2.78
